
5999	DFY	14731.5	125.145415417	14942	14437	D-edges 378 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 38 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 13 	DD 30 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 9
4995	BI	12342.25	91.0284982849	12477	12151	D-edges 313 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4994	F	12340.9375	77.5680900484	12468	12208	D-edges 323 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4993	QP	12340.5	78.4554013437	12470	12175	D-edges 338 	D-max-degree 21 	D-min-degree 4 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4992	LA	12335.25	73.3403879183	12496	12206	D-edges 351 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4991	BC	12332.1875	53.679859759	12447	12241	D-edges 328 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4990	A7J	12330.8125	99.5861553819	12509	12194	D-edges 378 	D-max-degree 25 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 38 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 14 	DD 35 	NSUC.disc 10 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 10 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 9
4989	IY	12330.125	60.4895393849	12432	12232	D-edges 349 	D-max-degree 24 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4988	ER	12329.4375	56.0702335803	12412	12225	D-edges 370 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 33 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 17 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4987	RD	12325.8125	61.6037932578	12469	12233	D-edges 349 	D-max-degree 23 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 4 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4986	DR	12325.8125	66.1798862476	12469	12174	D-edges 326 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4985	HJ	12325.75	57.3285487345	12446	12238	D-edges 364 	D-max-degree 25 	D-min-degree 4 	D-max-in-degree 15 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 21 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 24 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 13
4984	E5	12324.8125	71.8489898589	12480	12195	D-edges 312 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 28 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 27 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 10
4983	GI	12322.0	116.065175656	12526	12172	D-edges 326 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4982	FY	12318.0625	56.5712700383	12434	12212	D-edges 337 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4981	GA	12317.5625	89.7287361649	12490	12178	D-edges 331 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4980	C4	12314.625	83.4504905618	12486	12141	D-edges 331 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 17 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4979	IA	12307.875	104.008338007	12510	12121	D-edges 323 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 0 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4978	CQJ	12305.3125	85.9896205582	12444	12126	D-edges 370 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 29 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 26 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 12
4977	GD	12304.5	75.7273068318	12427	12153	D-edges 323 	D-max-degree 20 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4976	EB	12303.125	80.3086818159	12440	12173	D-edges 337 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 24 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 12
4975	AF	12302.8125	81.7130793922	12424	12149	D-edges 301 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4974	P	12302.5	79.3937969869	12458	12131	D-edges 295 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4973	IG	12296.75	54.3064222721	12397	12171	D-edges 320 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 21 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4972	CF	12292.5	86.9726968652	12431	12103	D-edges 317 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 26 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4971	DT	12291.1875	117.719592013	12505	12119	D-edges 318 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 18 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 12
4970	GR	12286.125	82.6875708616	12445	12142	D-edges 334 	D-max-degree 25 	D-min-degree 8 	D-max-in-degree 16 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4969	AV	12284.5625	113.022657435	12419	12080	D-edges 306 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4968	BD	12277.4375	83.2435949113	12394	12124	D-edges 306 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4967	IN	12275.5625	124.662027473	12535	12078	D-edges 327 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4966	T6	12269.75	84.1713282537	12472	12161	D-edges 339 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 20 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0 	NSUC-D-max-degree 17 	NSUC-D-max-in-degree 10 	NSUC-D-max-out-degree 11
4965	EJ	12268.8125	102.721236089	12409	12078	D-edges 317 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4964	IP	12267.125	56.734992509	12395	12175	D-edges 329 	D-max-degree 20 	D-min-degree 3 	D-max-in-degree 16 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4963	EQ	12267.0625	95.3916065162	12443	12128	D-edges 326 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4962	DI	12266.9375	61.9005944539	12380	12144	D-edges 321 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4961	B2	12266.6875	50.9751394677	12374	12190	D-edges 313 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 33 	NSUC.disc 6 	CSUC.disc 2 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 18 	NSUC-D-max-in-degree 8 	NSUC-D-max-out-degree 10
4960	NN	12263.125	84.0132987985	12414	12143	D-edges 336 	D-max-degree 24 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 10 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4 	NSUC-D-max-degree 24 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 13
4959	M7	12257.375	89.6304043001	12427	12074	D-edges 316 	D-max-degree 22 	D-min-degree 3 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 15 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 11
4958	BM	12252.6875	77.6681391804	12392	12145	D-edges 287 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 12 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4957	G	12252.5625	74.3294766143	12400	12113	D-edges 287 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 12 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4956	B5	12251.25	214.800052374	12644	11874	D-edges 311 	D-max-degree 20 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4955	DS	12250.3125	135.621126097	12461	11998	D-edges 316 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4954	DU	12250.1875	60.9397435484	12341	12137	D-edges 319 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4953	FS	12246.625	66.6013091088	12374	12132	D-edges 313 	D-max-degree 19 	D-min-degree 3 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 10 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4952	BE	12238.4375	92.8903713727	12426	12089	D-edges 313 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 11 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4951	D7	12238.3125	95.3891495074	12408	12047	D-edges 319 	D-max-degree 21 	D-min-degree 3 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 17 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 8
4950	CR	12238.0	59.7714396681	12380	12154	D-edges 334 	D-max-degree 24 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 19 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4949	KR	12236.25	103.540752846	12472	12043	D-edges 339 	D-max-degree 24 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 15 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 11
4948	GF	12235.4375	60.2152064993	12315	12081	D-edges 330 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 16 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 8 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 12
4947	AI	12234.125	75.0781884105	12333	12086	D-edges 323 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 15 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
4946	AS	12230.25	60.6995675438	12356	12112	D-edges 302 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
