
5999	AKN	11033.125	415.519986733	11920	10462	D-edges 643 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 49 	NSUC.disc 36 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 36 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5438	BY	6124.4375	1039.08541328	8613	5158	D-edges 608 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 19
5437	BN	6112.5625	1624.51181008	9203	4130	D-edges 580 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 63 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5436	BZ	6108.875	1269.36105359	9299	4630	D-edges 618 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 22 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 67 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 20
5435	4D	6100.625	1462.1623061	9983	4663	D-edges 634 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 83 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5434	XP	6100.3125	1105.01876221	7671	4747	D-edges 649 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5433	3N	6099.875	1366.5652141	8749	4201	D-edges 635 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 85 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5432	5S	6088.375	678.804728457	7571	5226	D-edges 646 	D-max-degree 33 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 89 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5431	C	6067.375	787.525942033	7717	5014	D-edges 591 	D-max-degree 36 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5430	CA	6037.3125	923.875175467	7898	4901	D-edges 572 	D-max-degree 36 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 66 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5429	U7	6036.375	1111.58169262	8029	4783	D-edges 599 	D-max-degree 31 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 85 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 31 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 19
5428	YV	6013.4375	1559.18776807	9207	4447	D-edges 652 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 83 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5427	AH5	5987.125	762.307670416	8124	5072	D-edges 629 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5426	AH	5973.125	1191.90859942	7813	4080	D-edges 614 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5425	JV	5968.9375	849.937679241	7643	4756	D-edges 640 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5424	NK	5967.875	1344.66152223	8653	4802	D-edges 642 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5423	TO	5932.25	1095.67008607	7866	4679	D-edges 600 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5422	QP	5925.1875	1439.08956543	9394	4348	D-edges 653 	D-max-degree 35 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 85 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5421	BI	5920.125	1172.00345963	7976	4171	D-edges 588 	D-max-degree 31 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 62 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 31 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5420	SF	5897.25	1493.70221681	10167	4657	D-edges 618 	D-max-degree 36 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 91 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5419	JF	5891.0	798.911290445	7219	4732	D-edges 632 	D-max-degree 38 	D-min-degree 18 	D-max-in-degree 23 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5418	SE	5875.1875	1164.20306534	9435	4765	D-edges 631 	D-max-degree 37 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5417	YX	5863.625	844.363878535	7715	4752	D-edges 629 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5416	AA6	5811.25	1253.993745	8734	4518	D-edges 643 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 8 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5415	GH	5806.0	936.945636096	7799	4151	D-edges 593 	D-max-degree 36 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 75 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5414	BX	5801.0625	1909.22806615	10424	4310	D-edges 583 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5413	P3	5781.0625	945.246162962	8214	4761	D-edges 636 	D-max-degree 37 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5412	X	5758.8125	926.476606474	7641	4596	D-edges 629 	D-max-degree 34 	D-min-degree 10 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5411	EV	5752.375	664.493686482	6720	4739	D-edges 604 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 20 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5410	BQ	5719.9375	1158.30018069	8405	4796	D-edges 610 	D-max-degree 34 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5409	IA	5691.0	1601.84456175	9081	3933	D-edges 610 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5408	FB	5678.25	796.214206417	7476	4430	D-edges 627 	D-max-degree 37 	D-min-degree 12 	D-max-in-degree 21 	D-min-in-degree 4 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 18
5407	CC	5650.5625	760.600911184	7361	4445	D-edges 620 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5406	WJ	5632.0625	1520.74962883	8780	4442	D-edges 622 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 92 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 18
5405	DS	5627.375	920.068127573	7308	3867	D-edges 586 	D-max-degree 37 	D-min-degree 13 	D-max-in-degree 22 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5404	K	5621.6875	995.662952431	7519	3969	D-edges 561 	D-max-degree 32 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5403	AX	5619.8125	877.020682392	7511	4720	D-edges 607 	D-max-degree 38 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 35 	NSUC.conn 35 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5402	ACY	5587.1875	760.627308439	7195	4935	D-edges 666 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 95 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 44 	NSUC.conn 44 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5401	BS	5577.625	928.921341866	7888	4513	D-edges 617 	D-max-degree 35 	D-min-degree 14 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 21
5400	A5	5574.125	987.430179494	8228	4706	D-edges 609 	D-max-degree 38 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5399	CP	5573.9375	582.631902314	6782	4769	D-edges 606 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 74 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 21
5398	EW	5549.6875	1125.99554388	8987	4703	D-edges 628 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 89 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 19
5397	AM	5506.875	1066.56386793	7970	4255	D-edges 648 	D-max-degree 34 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 8 	D-diameter-from0 3 	UR-edges 92 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 18
5396	AE	5483.0	1084.51440747	8838	4731	D-edges 665 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 91 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 44 	NSUC.conn 44 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5395	UA	5473.8125	1262.8822302	8974	4152	D-edges 639 	D-max-degree 33 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 86 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5394	O5	5436.1875	1997.42049963	9892	3895	D-edges 610 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 21 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 18
5393	4O	5423.75	888.274626734	7305	4347	D-edges 642 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 88 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 19
5392	B5	5393.9375	914.454172495	7810	4699	D-edges 623 	D-max-degree 34 	D-min-degree 13 	D-max-in-degree 22 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 88 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 42 	NSUC.conn 42 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 19
5391	AT	5379.375	961.864912228	7651	4126	D-edges 611 	D-max-degree 35 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 85 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5390	XJ	5363.6875	965.983095009	8202	4799	D-edges 656 	D-max-degree 35 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 9 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 97 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 46 	NSUC.conn 46 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5389	DP	5341.5625	821.639973525	7148	4481	D-edges 621 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 83 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
