
5999	CK4	1154.0625	20.8190680327	1192	1120	D-edges 106 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 14 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5411	DR	480.75	17.9947909129	512	444	D-edges 106 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5410	LW	479.125	17.5850611315	509	450	D-edges 109 	D-max-degree 18 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 14 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5409	G	477.9375	13.5483797463	503	458	D-edges 109 	D-max-degree 19 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5408	BML	477.8125	14.5095604258	512	454	D-edges 113 	D-max-degree 17 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 18 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5407	AE	477.5625	17.783309415	510	446	D-edges 86 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5406	5	477.5	21.7744115879	517	430	D-edges 93 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5405	NN	476.1875	18.5648146705	523	454	D-edges 102 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5404	AY	476.0625	18.7931794476	505	441	D-edges 108 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5403	CE	476.0	25.4877421519	528	436	D-edges 113 	D-max-degree 17 	D-min-degree 8 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 13 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5402	BF	474.1875	10.6431829708	498	456	D-edges 80 	D-max-degree 13 	D-min-degree 3 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5401	OI	473.875	16.4083629592	512	438	D-edges 123 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 25 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 12 	NSUC.conn 12
5400	IE	473.625	15.1775945064	503	449	D-edges 112 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 7 	NSUC.conn 7
5399	FK	471.1875	21.3811211996	503	442	D-edges 106 	D-max-degree 17 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 20 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 4 	NSUC.disc 0 	all_sinkless_cycles 9 	NSUC.conn 9
5398	BMM	469.75	17.7675969112	505	444	D-edges 97 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 15 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5397	BC6	466.9375	19.1032351645	494	434	D-edges 101 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 7 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5396	AH	466.9375	20.4189518279	494	431	D-edges 101 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5395	CY	465.4375	14.4610198033	485	442	D-edges 96 	D-max-degree 14 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5394	OK	465.125	16.3664099606	491	432	D-edges 87 	D-max-degree 12 	D-min-degree 3 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 7 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 13 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5393	EN	461.8125	53.7101232893	577	390	D-edges 102 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 8 	NSUC.conn 8
5392	AM	461.6875	40.0744911852	558	401	D-edges 97 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 12 	NSUC.disc 9 	all_sinkless_cycles 9 	NSUC.conn 0
5391	JG	459.9375	9.81369419485	483	445	D-edges 107 	D-max-degree 17 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 16 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5390	BTY	459.9375	32.7518487074	547	423	D-edges 102 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 15 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5389	BL	459.375	17.4136261301	497	435	D-edges 108 	D-max-degree 16 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 11 	NSUC.disc 7 	all_sinkless_cycles 7 	NSUC.conn 0
5388	G6	457.9375	15.1800393198	484	432	D-edges 103 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 0 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5387	BC	457.875	13.018616478	478	431	D-edges 96 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 0 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 9 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5386	CR	455.375	24.7913165241	502	419	D-edges 95 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 6 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5385	LN	454.4375	14.2870953573	488	429	D-edges 103 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 13 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5384	A4	452.125	20.0152285773	485	420	D-edges 92 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5383	GC	451.125	8.38059514593	467	438	D-edges 110 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 10 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 5 	NSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4
5382	T	449.0625	22.5318351172	492	414	D-edges 94 	D-max-degree 17 	D-min-degree 4 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 6 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5381	JH	448.6875	24.4200705107	490	413	D-edges 96 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 10 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5380	I3	448.25	75.1278077678	616	366	D-edges 127 	D-max-degree 18 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 21 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5379	B	448.1875	10.1686942992	474	430	D-edges 111 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 7 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5378	DE	447.9375	14.9016305735	471	424	D-edges 96 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 9 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 11 	DD 6 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5377	FU	447.6875	11.7192083244	468	416	D-edges 97 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 10 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 9 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5376	BTE	447.4375	21.6822760279	485	403	D-edges 101 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 7 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5375	HS	446.75	13.7727085208	464	417	D-edges 113 	D-max-degree 18 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3
5374	DL	446.5625	16.1476343082	476	422	D-edges 89 	D-max-degree 13 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 5 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5373	J	446.375	14.1283181943	478	424	D-edges 93 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5372	4	446.3125	15.9715322919	470	417	D-edges 89 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 8 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5371	AR	445.75	12.0959704034	462	420	D-edges 86 	D-max-degree 14 	D-min-degree 2 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 9 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 11 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5370	IB	445.5625	14.1110273811	475	424	D-edges 97 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 11 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 12 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5369	H	445.5	18.58426754	477	418	D-edges 93 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 0 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 10 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5368	B6	445.4375	20.5911654296	484	405	D-edges 99 	D-max-degree 15 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 9 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 11 	DD 6 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5367	IA	445.3125	22.1605470093	497	415	D-edges 82 	D-max-degree 12 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 0 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 4 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 16 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5366	A67	444.6875	13.0801316412	474	429	D-edges 96 	D-max-degree 15 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 8 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 7 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5365	EF	444.5	14.0534693226	479	410	D-edges 97 	D-max-degree 14 	D-min-degree 3 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 4 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5364	GL	444.1875	12.5410264233	465	422	D-edges 100 	D-max-degree 16 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 9 	NSUC.conn 9
5363	I	443.75	12.6367519561	469	417	D-edges 104 	D-max-degree 14 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 5 	NSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3
5362	6	443.25	12.0078099585	462	424	D-edges 94 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 12 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5361	BXG	443.0	16.0117144616	465	404	D-edges 107 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 9 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5360	CD	442.8125	15.73300174	465	417	D-edges 105 	D-max-degree 14 	D-min-degree 8 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 9 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5359	A	442.8125	14.5611587365	468	421	D-edges 89 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 5 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5358	O	441.5625	8.41849711944	453	421	D-edges 92 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 9 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 11 	DD 5 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5357	BTD	440.5	14.6030818665	475	409	D-edges 109 	D-max-degree 15 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 5 	NSUC.conn 5
5356	EM	440.1875	16.252764188	468	414	D-edges 92 	D-max-degree 16 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3
5355	JU	439.3125	16.6572760003	470	413	D-edges 101 	D-max-degree 16 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 17 	NSUC.disc 6 	all_sinkless_cycles 6 	NSUC.conn 0
5354	C5	439.0	15.3663593606	473	401	D-edges 90 	D-max-degree 15 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 10 	DD 4 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5353	I4	438.625	14.3869515534	463	410	D-edges 99 	D-max-degree 16 	D-min-degree 1 	D-max-in-degree 9 	D-min-in-degree 0 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 11 	NSUC.conn 11
5352	AA	438.5	18.7249833111	474	405	D-edges 89 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 6 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 14 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5351	MP	437.75	14.1310827611	471	421	D-edges 103 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5350	K	436.9375	18.9092198081	469	391	D-edges 95 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5349	AQ	436.4375	17.1754503216	458	399	D-edges 109 	D-max-degree 15 	D-min-degree 7 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5348	DY	436.375	58.8269442943	540	376	D-edges 92 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5347	CU	435.3125	14.4685812625	465	410	D-edges 111 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 16 	NSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0
5346	DD	434.4375	25.6514345359	480	364	D-edges 101 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 8 	DD 13 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
5345	AK	434.1875	14.0188210542	453	408	D-edges 72 	D-max-degree 12 	D-min-degree 2 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 6 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 14 	DD 3 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5344	CIG	433.25	14.5064640764	459	405	D-edges 103 	D-max-degree 15 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 16 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 6 	NSUC.conn 6
5343	B4E	432.9375	21.3555284119	462	396	D-edges 102 	D-max-degree 14 	D-min-degree 4 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 12 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 9 	DD 9 	NSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
