
5999	AJ5	317103.9375	6417.70131617	327895	306766	D-edges 636 	D-max-degree 31 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 75 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 48 	NSUC.disc 42 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 42 	NSUC.conn 0 	NSUC-D-max-degree 31 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5598	FH	222885.8125	31360.4110508	270858	169464	D-edges 608 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 83 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5597	BT	222856.75	24822.804738	253763	177490	D-edges 597 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5596	V	222281.8125	30244.6139776	266165	159725	D-edges 594 	D-max-degree 32 	D-min-degree 13 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 75 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 40 	NSUC.conn 40 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5595	HK	221610.9375	21498.9449958	252724	179848	D-edges 613 	D-max-degree 33 	D-min-degree 16 	D-max-in-degree 23 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 75 	UR-max-degree 11 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 23 	NSUC-D-max-out-degree 18
5594	IK	221410.3125	30848.6403747	271874	171815	D-edges 584 	D-max-degree 33 	D-min-degree 12 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 7 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 36 	NSUC.conn 36 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5593	BX	220780.875	22392.6905007	261013	175062	D-edges 654 	D-max-degree 37 	D-min-degree 17 	D-max-in-degree 24 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 87 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 24 	NSUC-D-max-out-degree 20
5592	AJ	220732.375	29605.2573707	259134	168489	D-edges 615 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 22 	D-min-in-degree 7 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 82 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 22 	NSUC-D-max-out-degree 21
5591	BD	220467.0	34940.7205439	261496	151902	D-edges 601 	D-max-degree 35 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 39 	NSUC.conn 39 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5590	CU	219559.8125	29001.9279299	274955	181160	D-edges 629 	D-max-degree 38 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 83 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 38 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5589	KZ	218756.25	40599.8202913	272449	164737	D-edges 603 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 71 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 38 	NSUC.conn 38 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5588	P	218454.625	15398.0307624	240944	190214	D-edges 607 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 70 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5587	C	218302.75	21432.8429388	260917	172189	D-edges 591 	D-max-degree 36 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 72 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5586	E3	218257.875	30025.5314646	277402	179643	D-edges 653 	D-max-degree 36 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5585	GW	217135.875	25699.6842268	263001	171172	D-edges 604 	D-max-degree 35 	D-min-degree 14 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5584	Y	216418.0625	26776.4871353	264169	176943	D-edges 608 	D-max-degree 33 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5583	KH	215658.125	40772.7958139	270823	152094	D-edges 635 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5582	Q	213940.8125	29108.5270158	259394	158679	D-edges 618 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 4 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 68 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5581	AB	212998.25	21762.955057	248791	175623	D-edges 609 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 67 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5580	MB	211761.75	32661.1853974	282457	163612	D-edges 655 	D-max-degree 34 	D-min-degree 19 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 97 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5579	AI	211277.875	28913.2324937	249960	155182	D-edges 587 	D-max-degree 34 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 22 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 37 	NSUC.conn 37 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 22
5578	F	210740.5625	21182.5458691	251707	175320	D-edges 607 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 74 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5577	CJ	209389.8125	35170.5011128	268439	155605	D-edges 610 	D-max-degree 35 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5576	AN	208931.4375	26721.6295652	268243	169292	D-edges 618 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 20
5575	FU	208343.5625	37387.1581144	265067	156530	D-edges 609 	D-max-degree 36 	D-min-degree 13 	D-max-in-degree 21 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 69 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 33 	NSUC.conn 33 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 21
5574	BO	207769.5	38661.822718	267350	140338	D-edges 574 	D-max-degree 32 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 16 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 64 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 16
5573	ET	206673.0	28094.6015032	261547	148425	D-edges 647 	D-max-degree 34 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 77 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 17
5572	F4	206602.75	32328.3619858	272918	162452	D-edges 625 	D-max-degree 37 	D-min-degree 18 	D-max-in-degree 21 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 81 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 42 	NSUC.conn 42 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 19
5571	BE	206018.125	24501.6104442	236181	146161	D-edges 604 	D-max-degree 32 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5570	3	206017.625	26097.5905925	255299	147333	D-edges 607 	D-max-degree 33 	D-min-degree 13 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 84 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 33 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 20
5569	BG	205949.9375	21724.3174676	253614	166998	D-edges 608 	D-max-degree 32 	D-min-degree 17 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 69 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 18
5568	X	204298.5	33459.813411	259014	155176	D-edges 629 	D-max-degree 34 	D-min-degree 10 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5567	GG	204041.6875	27540.9973215	250929	165451	D-edges 607 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 66 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 17
5566	I	203194.875	29637.092034	252832	140742	D-edges 605 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 21 	D-min-in-degree 4 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 68 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 37 	NSUC.conn 37 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 21 	NSUC-D-max-out-degree 20
5565	AP	202645.5	38865.6978565	262054	155256	D-edges 585 	D-max-degree 34 	D-min-degree 14 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 72 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5564	C5	202596.375	19753.1392564	249802	158575	D-edges 596 	D-max-degree 36 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 68 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5563	A2	201832.3125	25633.6877339	242441	160652	D-edges 624 	D-max-degree 36 	D-min-degree 13 	D-max-in-degree 19 	D-min-in-degree 5 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 79 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 21
5562	4	197542.25	30103.2635326	241839	147794	D-edges 603 	D-max-degree 32 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 21 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 80 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5561	AH	195516.3125	33469.9915087	251648	149570	D-edges 614 	D-max-degree 37 	D-min-degree 15 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 78 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5560	D	195138.6875	40473.8023645	253954	120176	D-edges 650 	D-max-degree 34 	D-min-degree 18 	D-max-in-degree 19 	D-min-in-degree 8 	D-max-out-degree 20 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 90 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5559	BK	191511.25	26092.7615238	247254	145790	D-edges 596 	D-max-degree 32 	D-min-degree 13 	D-max-in-degree 18 	D-min-in-degree 5 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 76 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5558	AE	189407.375	27415.2291616	278468	157273	D-edges 665 	D-max-degree 36 	D-min-degree 18 	D-max-in-degree 20 	D-min-in-degree 8 	D-max-out-degree 21 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 91 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 44 	NSUC.conn 44 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 21
5557	W	185178.1875	20458.9177934	235350	156771	D-edges 619 	D-max-degree 34 	D-min-degree 17 	D-max-in-degree 18 	D-min-in-degree 7 	D-max-out-degree 18 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 18 	NSUC-D-max-out-degree 18
5556	GZ	183252.1875	56434.0743703	264481	111258	D-edges 617 	D-max-degree 34 	D-min-degree 15 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 19 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 84 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 41 	NSUC.conn 41 	NSUC-D-max-degree 34 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 19
5555	BW	182580.375	31568.1522105	254041	139414	D-edges 599 	D-max-degree 32 	D-min-degree 13 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 70 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5554	K	181864.8125	30291.0263119	232716	130903	D-edges 561 	D-max-degree 32 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 20 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 71 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 32 	NSUC-D-max-in-degree 17 	NSUC-D-max-out-degree 20
5553	C4	181790.5625	22450.0010634	241546	153700	D-edges 625 	D-max-degree 35 	D-min-degree 16 	D-max-in-degree 19 	D-min-in-degree 7 	D-max-out-degree 20 	D-min-out-degree 7 	D-diameter-from0 3 	UR-edges 78 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 19 	NSUC-D-max-out-degree 20
5552	A6	181207.375	22944.1923803	245507	156380	D-edges 592 	D-max-degree 37 	D-min-degree 16 	D-max-in-degree 20 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 69 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 3 	NSUC.conn 3 	NSUC-D-max-degree 37 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 17
5551	MC	180871.4375	17878.8345431	210335	150310	D-edges 625 	D-max-degree 36 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 19 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 73 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 36 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 19
5550	DW	177820.75	21795.5200486	226310	145195	D-edges 616 	D-max-degree 35 	D-min-degree 17 	D-max-in-degree 20 	D-min-in-degree 6 	D-max-out-degree 18 	D-min-out-degree 6 	D-diameter-from0 3 	UR-edges 79 	UR-max-degree 7 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 35 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 18
5549	BZ	177623.375	38825.0717657	245859	103747	D-edges 601 	D-max-degree 39 	D-min-degree 14 	D-max-in-degree 20 	D-min-in-degree 4 	D-max-out-degree 20 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 74 	UR-max-degree 10 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 39 	NSUC-D-max-in-degree 20 	NSUC-D-max-out-degree 20
