
5999	B6T	6940.5	89.9485964315	7149	6750	D-edges 229 	D-max-degree 28 	D-min-degree 16 	D-max-in-degree 17 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 64 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 19 	conn_loopy_nodes 19
5192	CS	5578.0	74.6684337589	5695	5421	D-edges 185 	D-max-degree 28 	D-min-degree 12 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 41 	UR-max-degree 9 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 16 	conn_loopy_nodes 16
5191	27	5575.3125	65.7492573627	5709	5467	D-edges 217 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 61 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5190	D5	5572.125	54.8405358745	5702	5458	D-edges 195 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5189	U	5571.125	85.9599288913	5744	5458	D-edges 195 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 59 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5188	C5	5571.0	53.5443741209	5640	5471	D-edges 199 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5187	CX	5563.875	75.5958621553	5731	5482	D-edges 195 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5186	CA	5560.125	52.6828660477	5688	5448	D-edges 192 	D-max-degree 23 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 7 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5185	UK	5559.5625	51.5945355028	5634	5481	D-edges 216 	D-max-degree 26 	D-min-degree 17 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 9 	UR-min-degree 4 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5184	CG	5558.5625	53.2740189375	5642	5481	D-edges 201 	D-max-degree 25 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5183	HT	5557.5	47.5026315061	5647	5466	D-edges 189 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5182	LV	5556.0	53.6830978987	5637	5448	D-edges 213 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 12 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 10 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5181	AZ	5554.625	69.241312632	5724	5432	D-edges 204 	D-max-degree 26 	D-min-degree 18 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5180	IY	5552.5	55.986605541	5658	5426	D-edges 185 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5179	B3	5548.8125	71.7654327915	5699	5468	D-edges 190 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5178	LU	5548.3125	81.3769921031	5706	5407	D-edges 191 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5177	BD	5543.8125	84.6922507893	5732	5430	D-edges 195 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 15 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5176	FT	5543.3125	63.7776594408	5658	5439	D-edges 197 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 12 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5175	AN	5541.25	69.9700828926	5652	5384	D-edges 187 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5174	O	5539.8125	56.8783996237	5638	5411	D-edges 204 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 63 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5173	AS	5534.0625	58.5304074285	5645	5425	D-edges 194 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5172	4E	5533.375	100.855636308	5741	5398	D-edges 208 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 8 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5171	DA	5530.25	80.7701213321	5710	5389	D-edges 190 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5170	AV	5528.75	59.9400742409	5624	5420	D-edges 198 	D-max-degree 24 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5169	AJ	5526.125	47.1193630581	5608	5422	D-edges 187 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5168	D3	5525.8125	90.7153644305	5720	5404	D-edges 184 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5167	JZ	5523.0625	56.9807738957	5645	5464	D-edges 200 	D-max-degree 28 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5166	IJ	5523.0	67.5916045083	5637	5405	D-edges 194 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5165	BS	5522.75	37.7135585698	5587	5462	D-edges 195 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5164	NP	5521.5	70.3171387359	5643	5360	D-edges 188 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5163	KC	5520.875	88.7439258485	5696	5340	D-edges 200 	D-max-degree 25 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 60 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5162	AH	5518.625	52.5117546365	5644	5417	D-edges 186 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5161	FF	5514.75	59.8764352646	5654	5380	D-edges 194 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5160	DI	5511.9375	57.9401293902	5605	5383	D-edges 193 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5159	BB	5511.375	88.1581497934	5625	5332	D-edges 179 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 39 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5158	FB	5510.25	74.5004194619	5660	5370	D-edges 188 	D-max-degree 27 	D-min-degree 11 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5157	AW	5507.875	52.649637938	5578	5382	D-edges 178 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5156	GL	5505.5	82.0015243761	5748	5373	D-edges 184 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 12 	D-min-in-degree 7 	D-max-out-degree 12 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5155	BO	5502.25	56.7687193796	5572	5401	D-edges 192 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5154	XG	5501.5625	62.9761549616	5608	5352	D-edges 207 	D-max-degree 25 	D-min-degree 17 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 60 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5153	CM	5501.375	93.2924668717	5634	5300	D-edges 193 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5152	G	5496.75	53.5647972086	5623	5407	D-edges 192 	D-max-degree 22 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5151	BX	5493.1875	43.3679298993	5576	5424	D-edges 183 	D-max-degree 22 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5150	AO	5492.5625	65.0778079974	5640	5398	D-edges 178 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 4 	D-max-out-degree 12 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 8 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 18 	conn_loopy_nodes 18
5149	KX	5492.25	58.1447547075	5607	5389	D-edges 198 	D-max-degree 23 	D-min-degree 16 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5148	CZ	5491.4375	56.3038284111	5594	5398	D-edges 186 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5147	AM	5488.5625	84.3007775394	5642	5265	D-edges 196 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5146	MB	5483.625	82.0402911684	5624	5268	D-edges 201 	D-max-degree 24 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 8 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5145	A4	5482.625	155.9779131	5683	5148	D-edges 181 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 16 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5144	A	5480.8125	165.936440675	5663	5049	D-edges 184 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5143	AL6	5480.125	50.9863645988	5581	5399	D-edges 222 	D-max-degree 28 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 71 	UR-max-degree 10 	UR-min-degree 4 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5142	MP	5478.125	55.6112342517	5578	5380	D-edges 203 	D-max-degree 24 	D-min-degree 17 	D-max-in-degree 12 	D-min-in-degree 8 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5141	BWH	5477.125	61.6227180105	5583	5369	D-edges 226 	D-max-degree 30 	D-min-degree 17 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 71 	UR-max-degree 12 	UR-min-degree 4 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5140	FX	5474.75	38.2810331627	5542	5405	D-edges 190 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5139	2	5474.625	55.6595398382	5589	5389	D-edges 190 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5138	S	5473.25	78.8237749667	5626	5297	D-edges 192 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5137	DK	5473.125	68.7212439861	5624	5339	D-edges 208 	D-max-degree 25 	D-min-degree 16 	D-max-in-degree 16 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 61 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5136	BT	5470.0	141.688478713	5705	5247	D-edges 181 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5135	AL	5465.9375	108.136758754	5637	5194	D-edges 188 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 7 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5134	APZ	5465.25	54.1069542665	5561	5347	D-edges 228 	D-max-degree 30 	D-min-degree 16 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 15 	D-min-out-degree 9 	D-diameter-from0 2 	UR-edges 70 	UR-max-degree 12 	UR-min-degree 4 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5133	CE	5460.875	95.1741003372	5625	5292	D-edges 184 	D-max-degree 22 	D-min-degree 15 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5132	EA	5458.375	76.3510600778	5621	5333	D-edges 190 	D-max-degree 25 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
5131	6	5451.0	64.1365730297	5572	5339	D-edges 194 	D-max-degree 23 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 16 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	UR-sumcomponent-non0gt2lasso 0 	disc_loopy_nodes 0 	all_loopy_nodes 0 	conn_loopy_nodes 0
