
5999	DGI	1115.375	41.4726943301	1164	995	D-edges 349 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 26 	NSUC.disc 12 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 12 	NSUC.conn 0 	NSUC-D-max-degree 22 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 12
5161	AV	654.8125	26.9773487161	695	610	D-edges 316 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5160	BO	654.25	23.9230537348	712	619	D-edges 297 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5159	CX	652.625	22.6905128853	695	618	D-edges 292 	D-max-degree 19 	D-min-degree 3 	D-max-in-degree 11 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5158	CGJ	651.375	34.2506842997	705	558	D-edges 366 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 15 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5157	BIQ	651.375	23.515619809	679	576	D-edges 347 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5156	DC6	651.1875	16.2604533685	681	626	D-edges 352 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 28 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 19 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 11
5155	CS	650.8125	29.650503263	716	598	D-edges 320 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5154	BXC	648.9375	24.8205276686	693	615	D-edges 349 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 33 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 32 	NSUC.disc 8 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 8 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 11
5153	6K	648.8125	31.0185806211	731	604	D-edges 321 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 30 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5152	FZ	648.5	20.7454814357	692	614	D-edges 291 	D-max-degree 19 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 16 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 34 	DD 14 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5151	B7D	647.0625	26.4704286658	691	599	D-edges 342 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 13 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 33 	DD 17 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5150	BHH	645.75	43.4949709737	759	548	D-edges 346 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 5 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5149	C42	645.4375	28.0200123795	682	582	D-edges 350 	D-max-degree 20 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 15 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5148	CTN	645.25	29.7647022495	687	581	D-edges 339 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5147	AHF	644.9375	25.2152452645	686	601	D-edges 343 	D-max-degree 23 	D-min-degree 4 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 20 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 12 	NSUC-D-max-out-degree 12
5146	V	644.625	25.2682483564	691	608	D-edges 285 	D-max-degree 18 	D-min-degree 6 	D-max-in-degree 9 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 9 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 4 	NSUC.conn 4 	NSUC-D-max-degree 18 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 11
5145	CLE	644.5625	27.5770936422	695	580	D-edges 367 	D-max-degree 23 	D-min-degree 5 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 22 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 28 	DD 22 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5144	CM	644.0	24.1919408068	686	607	D-edges 304 	D-max-degree 19 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 14 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 36 	DD 14 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5143	CP	642.3125	27.2275566981	680	585	D-edges 315 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5142	DP	642.25	38.0681953867	704	574	D-edges 297 	D-max-degree 19 	D-min-degree 3 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 13 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 13 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 37 	DD 10 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5141	C2	641.9375	20.7980430269	676	590	D-edges 307 	D-max-degree 18 	D-min-degree 5 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 5 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5140	LT	641.5625	15.4271220177	664	612	D-edges 297 	D-max-degree 17 	D-min-degree 3 	D-max-in-degree 11 	D-min-in-degree 0 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 35 	DD 20 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5139	CTE	641.5625	28.8595061245	677	562	D-edges 369 	D-max-degree 22 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 26 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 24 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5138	CYX	639.5	44.0723836433	741	572	D-edges 349 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5137	BNG	638.6875	31.1342230311	685	586	D-edges 337 	D-max-degree 21 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 24 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5136	CHI	637.5	30.2489669245	704	594	D-edges 345 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5135	CH	637.5	22.7431308311	679	585	D-edges 318 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 29 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 22 	DD 24 	NSUC.disc 5 	CSUC.disc 1 	min_CSUC.disc 5 	all_sinkless_cycles 5 	NSUC.conn 0 	NSUC-D-max-degree 18 	NSUC-D-max-in-degree 9 	NSUC-D-max-out-degree 12
5134	A4Q	637.5	22.2682509416	671	586	D-edges 341 	D-max-degree 23 	D-min-degree 8 	D-max-in-degree 11 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 24 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 25 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5133	BJM	636.6875	22.4908835698	687	589	D-edges 348 	D-max-degree 22 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 14 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5132	EE	635.75	28.0880312589	687	572	D-edges 297 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 19 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5131	NI	635.5625	24.0363494264	676	588	D-edges 293 	D-max-degree 18 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 5 	UR-edges 18 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5130	DHF	634.8125	29.1058816006	693	578	D-edges 347 	D-max-degree 21 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 7 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5129	BVE	634.8125	25.276517635	687	581	D-edges 341 	D-max-degree 22 	D-min-degree 2 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5128	ZB	634.25	25.0885930255	681	588	D-edges 333 	D-max-degree 24 	D-min-degree 6 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5127	B33	634.0625	19.1946240846	666	604	D-edges 352 	D-max-degree 22 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 3 	UR-edges 25 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 26 	DD 23 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 21 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 9
5126	BXB	632.9375	13.5576028025	663	614	D-edges 353 	D-max-degree 21 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 14 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 18 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 18 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5125	5T	632.5625	41.3808058615	705	544	D-edges 336 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 27 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 23 	DD 28 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5124	C2U	630.8125	82.2657422245	706	440	D-edges 347 	D-max-degree 21 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 31 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 19 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5123	CK	630.5625	113.269020892	796	512	D-edges 330 	D-max-degree 20 	D-min-degree 6 	D-max-in-degree 11 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 21 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 26 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5122	CD	630.5	22.7705950735	672	596	D-edges 294 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 10 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 15 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 35 	DD 7 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5121	DEN	629.875	21.7367057072	668	581	D-edges 355 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 12 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 27 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5120	BOX	629.6875	21.2770966946	667	577	D-edges 368 	D-max-degree 22 	D-min-degree 6 	D-max-in-degree 13 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 32 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 35 	NSUC.disc 9 	CSUC.disc 2 	min_CSUC.disc 4 	all_sinkless_cycles 9 	NSUC.conn 0 	NSUC-D-max-degree 20 	NSUC-D-max-in-degree 11 	NSUC-D-max-out-degree 9
5119	BNH	629.4375	27.8858583112	679	569	D-edges 367 	D-max-degree 23 	D-min-degree 7 	D-max-in-degree 14 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 31 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 21 	DD 30 	NSUC.disc 6 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 6 	NSUC.conn 0 	NSUC-D-max-degree 23 	NSUC-D-max-in-degree 14 	NSUC-D-max-out-degree 10
5118	C3D	628.9375	27.9764828695	667	580	D-edges 351 	D-max-degree 23 	D-min-degree 6 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 12 	D-min-out-degree 1 	D-diameter-from0 4 	UR-edges 25 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 25 	DD 23 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5117	LG	627.875	23.7114819233	661	577	D-edges 305 	D-max-degree 20 	D-min-degree 4 	D-max-in-degree 12 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 18 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 32 	DD 19 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5116	BHV	627.375	24.4307055772	675	582	D-edges 340 	D-max-degree 20 	D-min-degree 7 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 21 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 29 	DD 21 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5115	BN	626.375	34.6082992214	679	573	D-edges 322 	D-max-degree 21 	D-min-degree 4 	D-max-in-degree 13 	D-min-in-degree 1 	D-max-out-degree 11 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 30 	DD 16 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5114	EU	623.8125	30.3237092677	663	566	D-edges 334 	D-max-degree 24 	D-min-degree 8 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 20 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 31 	DD 15 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 4 	all_sinkless_cycles 4 	NSUC.conn 0 	NSUC-D-max-degree 24 	NSUC-D-max-in-degree 13 	NSUC-D-max-out-degree 11
5113	CSR	622.9375	34.0871470462	667	571	D-edges 352 	D-max-degree 21 	D-min-degree 7 	D-max-in-degree 13 	D-min-in-degree 2 	D-max-out-degree 12 	D-min-out-degree 2 	D-diameter-from0 4 	UR-edges 23 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 27 	DD 24 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
5112	C5E	622.25	21.9245866552	668	583	D-edges 340 	D-max-degree 22 	D-min-degree 5 	D-max-in-degree 15 	D-min-in-degree 1 	D-max-out-degree 14 	D-min-out-degree 0 	D-diameter-from0 4 	UR-edges 30 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 20 	DD 30 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0 	NSUC-D-max-degree 0	NSUC-D-max-in-degree 0	NSUC-D-max-out-degree 0
