
5999	EXR	1171.8125	23.0711365942	1210	1126	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 7 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 7 	NSUC.conn 0
4869	EY2	483.4375	20.1896283708	516	449	D-edges 41 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 7 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 5 	DD 5 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 4 	NSUC.conn 0
4868	E56	480.875	18.1929759798	515	451	D-edges 51 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4867	S	480.6875	13.3169006811	505	455	D-edges 42 	D-max-degree 10 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4866	FUE	479.125	24.5633746664	525	435	D-edges 60 	D-max-degree 15 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 18 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4865	EHU	478.8125	14.9675430098	502	456	D-edges 48 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4864	F56	478.75	9.39747306461	494	460	D-edges 51 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4863	GK	475.625	16.9443021397	503	451	D-edges 49 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 6 	D-min-in-degree 4 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4862	FY2	474.9375	18.1158382017	513	443	D-edges 58 	D-max-degree 14 	D-min-degree 9 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 19 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4861	B5	472.1875	19.9850530084	508	444	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4860	BJE	471.4375	14.1773091153	497	448	D-edges 49 	D-max-degree 13 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 0 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 9 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4859	FMW	470.25	18.8265105636	507	434	D-edges 51 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4858	EHL	470.25	24.4169510791	529	437	D-edges 51 	D-max-degree 13 	D-min-degree 8 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4857	FY3	470.125	14.7346318244	494	445	D-edges 39 	D-max-degree 13 	D-min-degree 4 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 8 	D-min-out-degree 1 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 8 	NSUC.disc 3 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 3 	NSUC.conn 0
4856	H	468.0625	26.6328480218	509	429	D-edges 42 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4855	DF	464.0	20.7515059694	518	432	D-edges 47 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4854	BY	463.5625	21.7225940843	512	429	D-edges 53 	D-max-degree 13 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 9 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 17 	UR-max-degree 5 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4853	EY3	462.25	17.0055138117	511	441	D-edges 55 	D-max-degree 14 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4852	EZ	460.5625	16.9483360171	484	425	D-edges 44 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4851	FSN	460.125	9.53201841165	478	446	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4850	O	459.125	20.2418965268	492	421	D-edges 48 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4849	G	458.625	21.8056042108	500	419	D-edges 55 	D-max-degree 17 	D-min-degree 5 	D-max-in-degree 9 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 18 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4848	D2N	458.375	20.1986230966	495	421	D-edges 53 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 15 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4847	BI	458.375	13.2234403617	484	433	D-edges 45 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4846	GI	458.1875	19.8690045989	496	418	D-edges 44 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 6 	NSUC.disc 4 	CSUC.disc 1 	min_CSUC.disc 3 	all_sinkless_cycles 4 	NSUC.conn 0
4845	EY	458.0625	18.8031538246	494	427	D-edges 42 	D-max-degree 11 	D-min-degree 6 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4844	GO	457.9375	15.7061641959	481	427	D-edges 48 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4843	A4	457.9375	16.3801280138	486	415	D-edges 44 	D-max-degree 12 	D-min-degree 3 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4842	6	457.0	15.7162336455	482	424	D-edges 47 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 5 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 3 	NSUC.conn 3
4841	Q	456.75	18.3012977682	500	426	D-edges 51 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 4 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 3 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4840	DI	456.375	20.5848093263	502	419	D-edges 45 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 4 	NSUC.conn 4
4839	CC	456.375	15.4873940674	488	433	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 5 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4838	E4	456.3125	16.3237509093	492	436	D-edges 44 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 4 	NSUC.conn 4
4837	ERK	456.1875	14.6082970859	485	436	D-edges 49 	D-max-degree 14 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 9 	D-min-out-degree 1 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 6 	NSUC.conn 6
4836	RE	456.125	9.89238975172	482	439	D-edges 49 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4835	CO	455.9375	12.4723130874	485	436	D-edges 48 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 13 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4834	EE	455.6875	19.5439208899	487	422	D-edges 45 	D-max-degree 11 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 9 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4833	EA	454.9375	25.4004644397	495	410	D-edges 52 	D-max-degree 12 	D-min-degree 7 	D-max-in-degree 7 	D-min-in-degree 4 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4832	E7	454.625	17.1932944778	492	428	D-edges 50 	D-max-degree 12 	D-min-degree 8 	D-max-in-degree 6 	D-min-in-degree 4 	D-max-out-degree 7 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 4 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4831	AT	454.625	18.4115283179	481	414	D-edges 44 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4830	AY	453.875	20.9011811867	498	413	D-edges 48 	D-max-degree 13 	D-min-degree 6 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 6 	D-min-out-degree 4 	D-diameter-from0 3 	UR-edges 11 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 4 	NSUC.conn 4
4829	Z	453.375	15.8779524813	481	423	D-edges 44 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 5 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4828	BO	451.875	13.6787928926	476	429	D-edges 43 	D-max-degree 12 	D-min-degree 3 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 13 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4827	FKF	450.8125	41.2722951112	516	395	D-edges 50 	D-max-degree 13 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4826	DZ	448.375	24.7837522381	486	404	D-edges 49 	D-max-degree 13 	D-min-degree 7 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 9 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4825	FR2	448.0625	18.5319614113	496	424	D-edges 51 	D-max-degree 14 	D-min-degree 5 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4824	DA	447.125	11.1852302167	469	425	D-edges 42 	D-max-degree 11 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 9 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 3 	NSUC.conn 3
4823	BS	443.5	14.8450328393	469	416	D-edges 44 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 8 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4822	CE	442.9375	17.4587683916	486	419	D-edges 45 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 1 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4821	SI	442.5625	12.6785682847	469	417	D-edges 56 	D-max-degree 13 	D-min-degree 8 	D-max-in-degree 8 	D-min-in-degree 1 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 16 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4820	AP	442.1875	16.035970309	474	404	D-edges 59 	D-max-degree 16 	D-min-degree 8 	D-max-in-degree 8 	D-min-in-degree 3 	D-max-out-degree 8 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 20 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4819	EG	441.6875	14.3645342337	466	420	D-edges 46 	D-max-degree 12 	D-min-degree 6 	D-max-in-degree 7 	D-min-in-degree 2 	D-max-out-degree 7 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 12 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 5 	NSUC.conn 5
4818	L	441.375	20.5605052224	485	408	D-edges 36 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 1 	D-max-out-degree 5 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 4 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 6 	DD 5 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4817	GP	441.1875	15.0009114306	471	419	D-edges 43 	D-max-degree 10 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 6 	UR-max-degree 2 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 5 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4816	BT	440.8125	27.2447672728	494	402	D-edges 45 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 11 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 5 	NSUC.conn 5
4815	DX	440.0625	19.7878395423	473	389	D-edges 48 	D-max-degree 12 	D-min-degree 5 	D-max-in-degree 7 	D-min-in-degree 3 	D-max-out-degree 7 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 14 	UR-max-degree 5 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4814	FVP	440.0	19.5288248494	477	398	D-edges 58 	D-max-degree 15 	D-min-degree 9 	D-max-in-degree 8 	D-min-in-degree 5 	D-max-out-degree 9 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 20 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4813	ED	440.0	13.8564064606	464	418	D-edges 45 	D-max-degree 11 	D-min-degree 7 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 5 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 7 	NSUC.conn 7
4812	A	439.8125	20.3783547852	477	394	D-edges 37 	D-max-degree 10 	D-min-degree 5 	D-max-in-degree 6 	D-min-in-degree 2 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 3 	UR-edges 7 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 4 	DD 0 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 5 	NSUC.conn 5
4811	AJ	439.125	16.9516776456	467	410	D-edges 41 	D-max-degree 10 	D-min-degree 7 	D-max-in-degree 5 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 3 	UR-edges 8 	UR-max-degree 2 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4810	AL	438.875	21.0887262536	473	396	D-edges 45 	D-max-degree 11 	D-min-degree 8 	D-max-in-degree 6 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 10 	UR-max-degree 4 	UR-min-degree 1 	UR-connected 0 	UR-components 2 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
4809	A2	438.875	22.9969427316	474	400	D-edges 43 	D-max-degree 11 	D-min-degree 5 	D-max-in-degree 5 	D-min-in-degree 3 	D-max-out-degree 6 	D-min-out-degree 2 	D-diameter-from0 2 	UR-edges 7 	UR-max-degree 3 	UR-min-degree 0 	UR-connected 0 	UR-components 3 	DD 3 	NSUC.disc 0 	CSUC.disc 0 	min_CSUC.disc 10 	all_sinkless_cycles 0 	NSUC.conn 0
