
5999	CAN	1252.0625	16.311302638	1275	1215	D-edges 199 	D-max-degree 26 	D-min-degree 13 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5313	NU	750.0625	22.4595991449	788	700	D-edges 189 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5312	B4	749.5	41.3461001789	794	661	D-edges 185 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5311	DF	747.125	25.057122241	792	700	D-edges 185 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 7 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5310	AZ	744.25	89.1021183811	832	442	D-edges 174 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 36 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5309	QA	739.125	27.3652950834	779	669	D-edges 184 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5308	CE	738.625	105.25497316	807	453	D-edges 193 	D-max-degree 23 	D-min-degree 10 	D-max-in-degree 12 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5307	A3	736.8125	69.456118116	835	554	D-edges 178 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5306	O6	731.1875	20.7972917408	769	692	D-edges 194 	D-max-degree 26 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5305	IG	729.6875	15.0029944928	754	704	D-edges 189 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5304	BT	728.75	131.794110263	815	348	D-edges 186 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 7 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5303	CN	727.375	64.6556987048	814	588	D-edges 179 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 3 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5302	F7	724.9375	18.8297263323	749	674	D-edges 199 	D-max-degree 24 	D-min-degree 16 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5301	A	724.25	141.024155732	804	351	D-edges 184 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5300	C7	714.1875	73.6564820213	821	600	D-edges 183 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5299	GD	707.0625	23.9334200178	746	657	D-edges 191 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5298	D2	704.5625	20.1679471873	749	666	D-edges 187 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5297	C4	703.0	25.1868020995	746	656	D-edges 196 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 16 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5296	H3	701.8125	13.6712231987	730	682	D-edges 188 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5295	B	700.8125	27.6161609162	758	655	D-edges 199 	D-max-degree 28 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 17 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5294	KK	699.4375	27.9753658376	738	645	D-edges 182 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 15 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5293	AID	692.625	13.9860421492	710	665	D-edges 198 	D-max-degree 23 	D-min-degree 16 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5292	NL	690.6875	29.4739689175	733	642	D-edges 193 	D-max-degree 23 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5291	AC	689.4375	86.717911032	761	468	D-edges 187 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 7 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5290	DO	685.875	27.6425283757	755	646	D-edges 189 	D-max-degree 27 	D-min-degree 14 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 54 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5289	BM	682.9375	16.8317733394	711	657	D-edges 190 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 12 	D-min-in-degree 8 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5288	CJ	678.625	43.2230768803	757	600	D-edges 193 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5287	B4T	677.9375	14.0599997777	696	652	D-edges 199 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5286	CB2	676.5	12.5449192903	701	655	D-edges 196 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5285	J	675.5625	81.7503583708	781	543	D-edges 192 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5284	CC	673.625	21.3947277384	709	639	D-edges 177 	D-max-degree 22 	D-min-degree 13 	D-max-in-degree 11 	D-min-in-degree 7 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 6 	UR-min-degree 0 	UR-connected 0 	UR-components 2 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5283	BN	673.125	81.2541345102	746	505	D-edges 188 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 43 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5282	B3	672.875	24.6573391711	716	634	D-edges 168 	D-max-degree 20 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 33 	UR-max-degree 6 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5281	AB	672.875	81.9366180349	761	488	D-edges 189 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5280	M	669.75	30.0572370653	706	613	D-edges 194 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5279	AP	666.625	19.4931879127	703	630	D-edges 198 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5278	EM	665.5625	22.5996923375	708	611	D-edges 188 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 12 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5277	K	663.25	71.2429821105	782	539	D-edges 195 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 44 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5276	BQ	657.0	33.9889687987	739	575	D-edges 189 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 13 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5275	LS	640.125	37.9537135864	703	591	D-edges 194 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5274	ID	639.375	22.8715844445	688	607	D-edges 186 	D-max-degree 27 	D-min-degree 13 	D-max-in-degree 13 	D-min-in-degree 4 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5273	B5O	635.25	22.1768460336	682	593	D-edges 201 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 18 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5272	BO	633.375	23.7693999714	681	586	D-edges 180 	D-max-degree 26 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5271	AE	632.5	28.2156871261	684	578	D-edges 183 	D-max-degree 23 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 15 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5270	A7	619.625	22.301555439	660	586	D-edges 194 	D-max-degree 23 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5269	IR	614.9375	13.9394617453	633	581	D-edges 187 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5268	AX	613.5625	235.499726314	893	355	D-edges 183 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 42 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5267	H	612.3125	29.9431101215	676	563	D-edges 191 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 10 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5266	L7	612.25	29.25	662	561	D-edges 193 	D-max-degree 24 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 50 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5265	BK	611.5	31.6208001164	673	540	D-edges 179 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 40 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5264	B5P	610.4375	48.5308777352	687	553	D-edges 194 	D-max-degree 25 	D-min-degree 11 	D-max-in-degree 16 	D-min-in-degree 6 	D-max-out-degree 13 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5263	CH	609.5625	30.5060828975	685	572	D-edges 190 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 12 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 51 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5262	X	606.375	22.5662219922	654	570	D-edges 191 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5261	JB	601.6875	15.7071589968	629	577	D-edges 192 	D-max-degree 28 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5260	D4	599.0625	32.1217775621	646	538	D-edges 193 	D-max-degree 22 	D-min-degree 12 	D-max-in-degree 13 	D-min-in-degree 5 	D-max-out-degree 14 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 53 	UR-max-degree 8 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5259	LN	594.25	30.2458674863	639	535	D-edges 179 	D-max-degree 29 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 4 	D-max-out-degree 15 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 11 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5258	BZ	593.6875	30.6160063325	649	546	D-edges 200 	D-max-degree 25 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 4 	D-diameter-from0 2 	UR-edges 55 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5257	JA	590.3125	31.1903806285	653	527	D-edges 190 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 15 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5256	B2X	590.1875	95.2911451487	679	390	D-edges 200 	D-max-degree 26 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 56 	UR-max-degree 10 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5255	A6	589.25	25.7694101601	621	527	D-edges 188 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 46 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5254	F2	584.3125	24.1705366873	636	549	D-edges 193 	D-max-degree 23 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 9 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5253	4	582.0625	137.356956845	754	412	D-edges 190 	D-max-degree 24 	D-min-degree 13 	D-max-in-degree 14 	D-min-in-degree 5 	D-max-out-degree 12 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 48 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5252	DE	581.9375	23.0012737419	623	542	D-edges 193 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 15 	D-min-in-degree 7 	D-max-out-degree 14 	D-min-out-degree 5 	D-diameter-from0 3 	UR-edges 47 	UR-max-degree 9 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 19 	NSUC.conn 19
5251	L5	580.0	19.3939423532	621	543	D-edges 194 	D-max-degree 25 	D-min-degree 14 	D-max-in-degree 13 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 52 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5250	2	574.3125	95.1733410349	753	454	D-edges 190 	D-max-degree 26 	D-min-degree 14 	D-max-in-degree 14 	D-min-in-degree 6 	D-max-out-degree 12 	D-min-out-degree 7 	D-diameter-from0 2 	UR-edges 45 	UR-max-degree 7 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5249	CO	574.1875	50.7582736482	666	506	D-edges 171 	D-max-degree 24 	D-min-degree 12 	D-max-in-degree 14 	D-min-in-degree 3 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 35 	UR-max-degree 8 	UR-min-degree 1 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5248	I	571.5	21.0683411782	614	533	D-edges 208 	D-max-degree 27 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 8 	D-diameter-from0 2 	UR-edges 58 	UR-max-degree 9 	UR-min-degree 3 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5247	B2	570.0	12.2116747418	591	548	D-edges 187 	D-max-degree 24 	D-min-degree 14 	D-max-in-degree 11 	D-min-in-degree 5 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 49 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5246	AN	569.25	30.4600147735	605	486	D-edges 191 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 14 	D-min-in-degree 7 	D-max-out-degree 13 	D-min-out-degree 5 	D-diameter-from0 2 	UR-edges 47 	UR-max-degree 8 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
5245	A4	553.875	153.356559609	708	308	D-edges 184 	D-max-degree 25 	D-min-degree 15 	D-max-in-degree 17 	D-min-in-degree 6 	D-max-out-degree 14 	D-min-out-degree 6 	D-diameter-from0 2 	UR-edges 39 	UR-max-degree 6 	UR-min-degree 2 	UR-connected 1 	UR-components 1 	DD 0 	NSUC.disc 0 	all_sinkless_cycles 0 	NSUC.conn 0
